"","Year","date","product","weight","location","Total.Days.Weight"
"6994",2015,2015-06-29,"berry fruit mix","150","student house",NA
"6995",2015,2015-06-29,"almonds","100","student house",NA
"6996",2015,2015-06-29,"Penne","580","student house",NA
"6997",2015,2015-06-29,"cookies","220","student house",NA
"6998",2015,2015-06-29,"crispbread","280","student house",NA
"6999",2015,2015-06-29,"Tikka Curry Sauce","450","student house",NA
"7000",2015,2015-06-29,"pesto rosso","190","student house",NA
"7001",2015,2015-06-29,"choc cadberrys","240","student house",NA
"7002",2015,2015-06-29,"fusilli","160","student house",NA
"7003",2015,2015-06-29,"medium egg noodles","100","student house",NA
"7004",2015,2015-06-29,"tetleys decaf","200","student house",NA
"7005",2015,2015-06-29,"dacquri","280","student house",NA
"7006",2015,2015-06-29,"gronola bar","100","student house",NA
"7007",2015,2015-06-29,"nut mix","100","student house",NA
"7008",2015,2015-06-29,"golden syrup","100","student house",NA
"7009",2015,2015-06-29,"soy sauce light","660","student house",NA
"7010",2015,2015-06-29,"mango chutney","300","student house",NA
"7011",2015,2015-06-29,"cous cous","80","student house",NA
"7012",2015,2015-06-29,"grated cheese","20","student house",NA
"7013",2015,2015-06-29,"cocktail mixer","100","student house",NA
"7014",2015,2015-06-29,"table salt","580","student house",NA
"7015",2015,2015-06-29,"sweet potatos","480","student house",NA
"7016",2015,2015-06-29,"brown rice","180","student house",NA
"7017",2015,2015-06-29,"potato","380","student house",NA
"7018",2015,2015-06-29,"whole wheat fussili","340","student house",NA
"7019",2015,2015-06-29,"peanut butter","320","student house",NA
"7020",2015,2015-06-29,"white bread flour","1120","student house",NA
"7021",2015,2015-06-29,"self raising flour","1100","student house",NA
"7022",2015,2015-06-29,"costa coffee","52","student house",NA
"7023",2015,2015-06-29,"giant choc stars","80","student house",NA
"7024",2015,2015-06-29,"basmati rice","660","student house",NA
"7025",2015,2015-06-29,"red lentils","1040","student house",NA
"7026",2015,2015-06-29,"pearl barley","500","student house",NA
"7027",2015,2015-06-29,"lasagne sheets","700","student house",NA
"7028",2015,2015-06-29,"brushetta bread","20","student house",NA
"7029",2015,2015-06-29,"kidney beans","400","student house",NA
"7030",2015,2015-06-29,"white rice","720","student house",NA
"7031",2015,2015-06-29,"plain flour","620","student house",NA
"7032",2015,2015-06-29,"pasta bows","100","student house",NA
"7033",2015,2015-06-29,"tagilatelle","200","student house",NA
"7034",2015,2015-06-29,"light soft brown sugar","300","student house",NA
"7035",2015,2015-06-29,"sweet chilli sauce","460","student house",NA
"7036",2015,2015-06-29,"kidney beans","400","student house",NA
"7037",2015,2015-06-29,"conchigilie pasta","420","student house",NA
"7038",2015,2015-06-29,"fry light spray","200","student house",NA
"7039",2015,2015-06-29,"bournville choc powder","380","student house",NA
"7040",2015,2015-06-29,"instant noodles","108","student house",NA
"7041",2015,2015-06-29,"tahini","480","student house",NA
"7042",2015,2015-06-29,"vegetable cube","20","student house",NA
"7043",2015,2015-06-29,"seasoning meditarranean","33","student house",NA
"7044",2015,2015-06-29,"oats","200","student house",NA
"7045",2015,2015-06-29,"basmati rice","100","student house",NA
"7046",2015,2015-06-29,"chicken","10045","nandos",NA
"7047",2015,2015-06-29,"bananas","400","private",NA
"7048",2015,2015-06-29,"orange","600","private",NA
"7049",2015,2015-06-29,"mushrooms","400","private",NA
"7050",2015,2015-06-29,"sauces","408","student house",NA
"7051",2015,2015-06-29,"tikka paste","300","student house",NA
"7052",2015,2015-06-29,"tikka masala paste","285","student house",NA
"7053",2015,2015-06-29,"cider vinegar","225","student house",NA
"7054",2015,2015-06-29,"sweetcorn","326","student house",NA
"7055",2015,2015-06-29,"basmati rice","1300","student house",NA
"7056",2015,2015-06-29,"thai fragrant rice","900","student house",NA
"7057",2015,2015-06-29,"robinsons squash","66","student house",NA
"7058",2015,2015-06-29,"stir fry sauce","120","student house",NA
"7059",2015,2015-06-29,"sultana","250","student house",NA
"7060",2015,2015-06-29,"dessicated coconut","110","student house",NA
"7061",2015,2015-06-29,"crisps","30","SLFB",NA
"7062",2015,2015-06-29,"cat food","100","SLFB",NA
"7063",2015,2015-06-29,"Lentil & bacon soup","400","SLFB",NA
"7064",2015,2015-06-29,"vegetable soup","1200","SLFB",NA
"7065",2015,2015-06-29,"spaghetti","395","SLFB",NA
"7066",2015,2015-06-29,"oxtail soup","415","SLFB",NA
"7067",2015,2015-06-29,"plum tomatoes","1027","SLFB",NA
"7068",2015,2015-06-29,"chick peas","1600","SLFB",NA
"7069",2015,2015-06-29,"carnation milk","170","SLFB",NA
"7070",2015,2015-06-29,"lentil soup","400","SLFB",NA
"7071",2015,2015-06-29,"minestrone soup","400","SLFB",NA
"7072",2015,2015-06-29,"tomato soup","2000","SLFB",NA
"7073",2015,2015-06-29,"chicken soup","1090","SLFB",NA
"7074",2015,2015-06-29,"Carrot & corriander soup","400","SLFB",NA
"7075",2015,2015-06-29,"roast chicken in gravy","392","SLFB",NA
"7076",2015,2015-06-29,"chopped tomatoes","854","SLFB",NA
"7077",2015,2015-06-29,"coconut milk","800","SLFB",NA
"7078",2015,2015-06-29,"spaghetti carbonara","200","SLFB",NA
"7079",2015,2015-06-29,"tuc biscuits","200","SLFB",NA
"7080",2015,2015-06-29,"marrowfat peas","420","SLFB",NA
"7081",2015,2015-06-29,"new potatoes","550","SLFB",NA
"7082",2015,2015-06-29,"spaghetti bolognese","400","SLFB",NA
"7083",2015,2015-06-29,"Pea & ham soup","400","SLFB",NA
"7084",2015,2015-06-29,"black eyed beans","400","SLFB",NA
"7085",2015,2015-06-29,"garden peas","185","SLFB",NA
"7086",2015,2015-06-29,"grapefruit segmants","411","SLFB",NA
"7087",2015,2015-06-29,"beef broth","400","SLFB",NA
"7088",2015,2015-06-29,"mushy peas","300","SLFB",NA
"7089",2015,2015-06-29,"custard","770","SLFB",NA
"7090",2015,2015-06-29,"mushroom soup","400","SLFB",NA
"7091",2015,2015-06-29,"wild pink salmon","418","SLFB",NA
"7092",2015,2015-06-29,"carrots","180","SLFB",NA
"7093",2015,2015-06-29,"sweetcorn","326","SLFB",NA
"7094",2015,2015-06-29,"beans","150","SLFB",NA
"7095",2015,2015-06-29,"ham","200","SLFB",NA
"7096",2015,2015-06-29,"bourgignon","500","SLFB",NA
"7097",2015,2015-06-29,"bolognese sauce","1000","SLFB",NA
"7098",2015,2015-06-29,"Sweet & sour sauce","440","SLFB",NA
"7099",2015,2015-06-29,"Tuna & sweetcorn pasta bake","500","SLFB",NA
"7100",2015,2015-06-29,"luncheon meat","340","SLFB",NA
"7101",2015,2015-06-29,"sardines","120","SLFB",NA
"7102",2015,2015-06-29,"mackerel","125","SLFB",NA
"7103",2015,2015-06-29,"baby food","640","SLFB",NA
"7104",2015,2015-06-29,"multigrain nibbles","45","SLFB",NA
"7105",2015,2015-06-29,"lasagne sheets","250","SLFB",NA
"7106",2015,2015-06-29,"noodles","250","SLFB",NA
"7107",2015,2015-06-29,"carrot sticks","75","SLFB",NA
"7108",2015,2015-06-29,"crackers","115","SLFB",NA
"7109",2015,2015-06-29,"digestive biscuits","300","SLFB",NA
"7110",2015,2015-06-29,"cup a porridge","60","SLFB",NA
"7111",2015,2015-06-29,"cappucino","200","SLFB",NA
"7112",2015,2015-06-29,"pasta bake","990","SLFB",NA
"7113",2015,2015-06-29,"thai curry paste","350","SLFB",NA
"7114",2015,2015-06-29,"sundried tomatoes","280","SLFB",NA
"7115",2015,2015-06-29,"instant hot chocolate","400","SLFB",NA
"7116",2015,2015-06-29,"pineapple pieces","565","SLFB",NA
"7117",2015,2015-06-29,"french onion soup","400","SLFB",NA
"7118",2015,2015-06-29,"butternut squash soup","400","SLFB",NA
"7119",2015,2015-06-29,"Sweet & sour sauce","500","SLFB",NA
"7120",2015,2015-06-29,"beef broth","400","SLFB",NA
"7121",2015,2015-06-29,"spaghetti hoops & sausages","395","SLFB",NA
"7122",2015,2015-06-29,"hot chocolate","400","SLFB",NA
"7123",2015,2015-06-29,"halved pears","410","SLFB",NA
"7124",2015,2015-06-29,"lasagne sheets","375","SLFB",NA
"7125",2015,2015-06-29,"garlic crackers","200","SLFB",NA
"7126",2015,2015-06-29,"Fruit & nut cookies","180","SLFB",NA
"7127",2015,2015-06-29,"noodles","85","SLFB",NA
"7128",2015,2015-06-29,"custard","98","SLFB",NA
"7129",2015,2015-06-29,"mushroom rice","250","SLFB",NA
"7130",2015,2015-06-29,"crisps","90","SLFB",NA
"7131",2015,2015-06-29,"turkish delight","350","SLFB",NA
"7132",2015,2015-06-29,"noodles","85","SLFB",NA
"7133",2015,2015-06-29,"cup a pasta","52","SLFB",NA
"7134",2015,2015-06-29,"veg suet","200","SLFB",NA
"7135",2015,2015-06-29,"el paso mix","30","SLFB",NA
"7136",2015,2015-06-29,"breakfast bars","1440","SLFB",NA
"7137",2015,2015-06-29,"micro popcorn","200","SLFB",NA
"7138",2015,2015-06-29,"beef paste","75","SLFB",NA
"7139",2015,2015-06-29,"creamed rice","425","SLFB",NA
"7140",2015,2015-06-29,"onin soup","400","SLFB",NA
"7141",2015,2015-06-29,"chicken soup","400","SLFB",NA
"7142",2015,2015-06-29,"black eyed beans","400","SLFB",NA
"7143",2015,2015-06-29,"evaporated milk","410","SLFB",NA
"7144",2015,2015-06-29,"condensed milk","405","SLFB",NA
"7145",2015,2015-06-29,"mango slices","850","SLFB",NA
"7146",2015,2015-06-29,"blue stilton dressing","380","SLFB",NA
"7147",2015,2015-06-29,"peach halves","411","SLFB",NA
"7148",2015,2015-06-29,"bread crumbs","150","SLFB",NA
"7149",2015,2015-06-29,"lemon tea","30","SLFB",NA
"7150",2015,2015-06-29,"Apple & raspberry water","1000","SLFB",NA
"7151",2015,2015-06-29,"green olives with feta cheese","330","SLFB",NA
"7152",2015,2015-06-29,"icing sugar","500","SLFB",NA
"7153",2015,2015-06-29,"mini rolls","150","SLFB",NA
"7154",2015,2015-06-29,"colemans sauce","180","SLFB",NA
"7155",2015,2015-06-29,"coconut milk","400","SLFB",NA
"7156",2015,2015-06-29,"vegetable soup","1200","SLFB",NA
"7157",2015,2015-06-29,"scotch broth","400","SLFB",NA
"7158",2015,2015-06-29,"oat so simple","385","SLFB",NA
"7159",2015,2015-06-29,"cup a pasta","49","SLFB",NA
"7160",2015,2015-06-29,"corned beef","680","SLFB",NA
"7161",2015,2015-06-29,"tea bags","100","SLFB",NA
"7162",2015,2015-06-29,"ragu","375","SLFB",NA
"7163",2015,2015-06-29,"sweetcorn","180","SLFB",NA
"7164",2015,2015-06-29,"tropical fruit","227","SLFB",NA
"7165",2015,2015-06-29,"chopped tomatoes","400","SLFB",NA
"7166",2015,2015-06-29,"sardines","310","SLFB",NA
"7167",2015,2015-06-29,"mayonaise","753","SLFB",NA
"7168",2015,2015-06-29,"arrowroot biscuite","200","SLFB",NA
"7169",2015,2015-06-29,"egg fried rice","250","SLFB",NA
"7170",2015,2015-06-29,"long grain rice","250","SLFB",NA
"7171",2015,2015-06-29,"cheddar cheese sauce","80","SLFB",NA
"7172",2015,2015-06-29,"spring roll wrappers","134","SLFB",NA
"7173",2015,2015-06-29,"spaghetti","200","SLFB",NA
"7174",2015,2015-06-29,"loose tea","3500","SLFB",NA
"7175",2015,2015-06-29,"custard creams","400","SLFB",NA
"7176",2015,2015-06-29,"pineapple slices","432","SLFB",NA
"7177",2015,2015-06-29,"big soup","400","SLFB",NA
"7178",2015,2015-06-29,"Pea & ham soup","400","SLFB",NA
"7179",2015,2015-06-29,"cup noodle","100","SLFB",NA
"7180",2015,2015-06-29,"snack bars","120","SLFB",NA
"7181",2015,2015-06-29,"canelloni","250","SLFB",NA
"7182",2015,2015-06-29,"rice pudding mix","150","SLFB",NA
"7183",2015,2015-06-29,"asparagus spears","425","SLFB",NA
"7184",2015,2015-06-29,"horlicks","300","SLFB",NA
"7185",2015,2015-06-29,"chicken soup","400","SLFB",NA
"7186",2015,2015-06-29,"carrots","300","SLFB",NA
"7187",2015,2015-06-29,"spaghetti","500","SLFB",NA
"7188",2015,2015-06-29,"jammy dodgers","300","SLFB",NA
"7189",2015,2015-06-29,"rich tea biscuits","650","SLFB",NA
"7190",2015,2015-06-29,"crackers","115","SLFB",NA
"7191",2015,2015-06-29,"chocolate digestives","300","SLFB",NA
"7192",2015,2015-06-29,"ginger nuts","250","SLFB",NA
"7193",2015,2015-06-29,"carrot sticks","30","SLFB",NA
"7194",2015,2015-06-29,"sweetcorn","400","SLFB",NA
"7195",2015,2015-06-29,"cat food","500","SLFB",NA
"7196",2015,2015-06-29,"strawberries","410","SLFB",NA
"7197",2015,2015-06-29,"baby food","128","SLFB",NA
"7198",2015,2015-06-29,"milk shake","240","SLFB",NA
"7199",2015,2015-06-29,"strawberry jam","340","SLFB",NA
"7200",2015,2015-06-29,"manderine segments","312","SLFB",NA
"7201",2015,2015-06-29,"honey","340","SLFB",NA
"7202",2015,2015-06-29,"hobnobs","262","SLFB",NA
"7203",2015,2015-06-29,"maltloaf","280","SLFB",NA
"7204",2015,2015-06-29,"shortbread biscuits","380","SLFB",NA
"7205",2015,2015-06-29,"bourbons","300","SLFB",NA
"7206",2015,2015-06-29,"tuna chunks","185","SLFB",NA
"7207",2015,2015-06-29,"baking powder","20","SLFB",NA
"7208",2015,2015-06-29,"angel delight","47","SLFB",NA
"7209",2015,2015-06-29,"Pasta & sauce","83","SLFB",NA
"7210",2015,2015-06-29,"Milk Chocolate Digestives","1500","SLFB",NA
"7211",2015,2015-06-29,"Choc Chip Cookies","500","SLFB",NA
"7212",2015,2015-06-29,"Fruit Shortcake","200","SLFB",NA
"7213",2015,2015-06-29,"Custard Creams","400","SLFB",NA
"7214",2015,2015-06-29,"Pinapple slices","432","SLFB",138006
"7217",2015,2015-06-30,"Lasagna Sheets","500","SLFB",NA
"7218",2015,2015-06-30,"White Bagettes","475","SLFB",NA
"7219",2015,2015-06-30,"Weetabix","590","SLFB",NA
"7220",2015,2015-06-30,"Pasta (penne)","300","SLFB",NA
"7221",2015,2015-06-30,"Marmite","250","SLFB",NA
"7222",2015,2015-06-30,"Porrige Oats","1300","SLFB",NA
"7223",2015,2015-06-30,"Malted Wheats","300","SLFB",NA
"7224",2015,2015-06-30,"Pasta (penne)","1900","SLFB",NA
"7225",2015,2015-06-30,"Oil","190","SLFB",NA
"7226",2015,2015-06-30,"Flour","1500","SLFB",NA
"7227",2015,2015-06-30,"Icing Sugar","325","SLFB",NA
"7228",2015,2015-06-30,"Beans","2000","SLFB",NA
"7229",2015,2015-06-30,"Tomato Soup","400","SLFB",NA
"7230",2015,2015-06-30,"Ravioli","400","SLFB",NA
"7231",2015,2015-06-30,"Sweetcorn","411","SLFB",NA
"7232",2015,2015-06-30,"Marmalade","425","SLFB",NA
"7233",2015,2015-06-30,"rice pudding mix","525","SLFB",NA
"7234",2015,2015-06-30,"Tuna & sweetcorn pasta bake","160","SLFB",NA
"7235",2015,2015-06-30,"White Wine Vinager","200","SLFB",NA
"7236",2015,2015-06-30,"Ketchup","300","SLFB",NA
"7237",2015,2015-06-30,"French Dressing","125","SLFB",NA
"7238",2015,2015-06-30,"Food Colouring (red)","28","SLFB",NA
"7239",2015,2015-06-30,"Stock Pots","75","SLFB",NA
"7240",2015,2015-06-30,"Puree","100","SLFB",NA
"7241",2015,2015-06-30,"Mustard","100","SLFB",12879
"7242",2015,2015-07-01,"Iced Muffins","2400","SLFB",NA
"7243",2015,2015-07-01,"Coconut Marshmallows","500","Sweetie Man",NA
"7244",2015,2015-07-01,"Cream Crackers","400","Sweetie Man",NA
"7245",2015,2015-07-01,"Choc & Cream Biscuits","220","Sweetie Man",NA
"7246",2015,2015-07-01,"Deloba Biscuits","200","Sweetie Man",NA
"7247",2015,2015-07-01,"Toffee & Date cake","300","Sweetie Man",NA
"7248",2015,2015-07-01,"Chocolate Peanut Bars","800","Sweetie Man",NA
"7249",2015,2015-07-01,"Chocolate Muffins","600","Sweetie Man",NA
"7250",2015,2015-07-01,"Apple Lattice Tarts","400","Sweetie Man",NA
"7251",2015,2015-07-01,"Counrty squares","600","Sweetie Man",NA
"7252",2015,2015-07-01,"Lettuce","7120","katheryn",NA
"7253",2015,2015-07-01,"cupcakes","2850","private",NA
"7254",2015,2015-07-01,"veg soup","2100","SLFB",NA
"7255",2015,2015-07-01,"baked beans","2275","SLFB",NA
"7256",2015,2015-07-01,"chicken soup","795","SLFB",NA
"7257",2015,2015-07-01,"tomato soup","1600","SLFB",NA
"7258",2015,2015-07-01,"mushroom soup","790","SLFB",NA
"7259",2015,2015-07-01,"chopped tomatoes","1200","SLFB",NA
"7260",2015,2015-07-01,"baby milk","5200","SLFB",NA
"7261",2015,2015-07-01,"couscous","1320","SLFB",NA
"7262",2015,2015-07-01,"lemon tartlets","125","SLFB",NA
"7263",2015,2015-07-01,"french onion soup","411","SLFB",NA
"7264",2015,2015-07-01,"plum tomatoes","800","SLFB",NA
"7265",2015,2015-07-01,"Sweetcorn","260","SLFB",NA
"7266",2015,2015-07-01,"Brocolli & stilton soup","415","SLFB",NA
"7267",2015,2015-07-01,"minestrone soup","400","SLFB",NA
"7268",2015,2015-07-01,"spaghetti","400","SLFB",NA
"7269",2015,2015-07-01,"chilli con carne mix","41","SLFB",NA
"7270",2015,2015-07-01,"lentils","1600","SLFB",NA
"7271",2015,2015-07-01,"custard powder","75","SLFB",NA
"7272",2015,2015-07-01,"quinoa","1810","SLFB",NA
"7273",2015,2015-07-01,"sausage casserole mix","500","SLFB",NA
"7274",2015,2015-07-01,"sr flour","1500","SLFB",NA
"7275",2015,2015-07-01,"rice","400","SLFB",NA
"7276",2015,2015-07-01,"elderflower soda","750","SLFB",NA
"7277",2015,2015-07-01,"yorkshire relish","290","SLFB",NA
"7278",2015,2015-07-01,"garden peas","300","SLFB",NA
"7279",2015,2015-07-01,"basil","52","SLFB",NA
"7280",2015,2015-07-01,"cinnamon","45","SLFB",NA
"7281",2015,2015-07-01,"jerk seasoning","368","SLFB",NA
"7282",2015,2015-07-01,"oxo cubes","71","SLFB",NA
"7283",2015,2015-07-01,"periperi seasoning","46","SLFB",NA
"7284",2015,2015-07-01,"baby rice","125","SLFB",NA
"7285",2015,2015-07-01,"pork casserole mix","36","SLFB",NA
"7286",2015,2015-07-01,"Chicken & sweetcorn soup","400","SLFB",NA
"7287",2015,2015-07-01,"cup a soup","207","SLFB",NA
"7288",2015,2015-07-01,"crushed chillies","73","SLFB",NA
"7289",2015,2015-07-01,"coffee","66","SLFB",NA
"7290",2015,2015-07-01,"Sweet & spicy sauce","700","SLFB",NA
