Year,date,product,weight,location,Total Days Weight
2014,28-Dec,sage and onion stuffing,100,LBSU,
2014,28-Dec,wholegrain mustard,300,LBSU,
2014,28-Dec,oxo veg stock,50,LBSU,
2014,28-Dec,red lentils,150,LBSU,
2014,28-Dec,whole nutmeg,50,LBSU,
2014,28-Dec,sage,150,LBSU,
2014,28-Dec,tarragon,10,LBSU,
2014,28-Dec,dried seaweed,150,LBSU,
2014,28-Dec,whole allspice,50,LBSU,
2014,28-Dec,brown mustard seeds,344,LBSU,
2014,28-Dec,dried thyme,47,LBSU,
2014,28-Dec,whole cloves,146,LBSU,
2014,28-Dec,dill tops,113,LBSU,
2014,28-Dec,chilli powder,63,LBSU,
2014,28-Dec,cinnamon,128,LBSU,
2014,28-Dec,black ground pepper,150,LBSU,
2014,28-Dec,cumin,132,LBSU,
2014,28-Dec,vandevi,51,LBSU,
2014,28-Dec,ground cinnamon,110,LBSU,
2014,28-Dec,all spice,133,LBSU,
2014,28-Dec,marjoram,119,LBSU,
2014,28-Dec,oregano,108,LBSU,
2014,28-Dec,rosemary,157,LBSU,
2014,28-Dec,mustard seeds,131,LBSU,
2014,28-Dec,black mustard seeds,153,LBSU,
2014,28-Dec,cinnamon sticks,29,LBSU,
2014,28-Dec,green cardamon,101,LBSU,
2014,28-Dec,curry leaves,20,LBSU,
2014,28-Dec,cumin,85,LBSU,
2014,28-Dec,brown rice,201,LBSU,
2014,28-Dec,ground coriander,93,LBSU,
2014,28-Dec,bay leaves,15,LBSU,
2014,28-Dec,curry powder,118,LBSU,
2014,28-Dec,cardammon,17,LBSU,
2014,28-Dec,tarragon,23,LBSU,
2014,28-Dec,oxo veg stock,68,LBSU,
2014,28-Dec,mixed spices,251,LBSU,
2014,28-Dec,small chocolate marshmallow,42000,German market,
2014,28-Dec,german burgers,4900,German market,
2014,28-Dec,bread buns,1650,German market,
2014,28-Dec,pate,3050,German market,
2014,28-Dec,basting fat,2200,German market,
2014,28-Dec,german cakes and biscuits,3700,German market,
2014,28-Dec,chocolate truffles,18000,German market,
2014,28-Dec,large chocolate marshmallow,9520,German market,
2014,28-Dec,flapjacks,13350,Out of this world,
2014,29-Dec,unsalted butter,1250,,
2014,29-Dec,onions,7750,,
2014,29-Dec,carrots,450,,
2014,29-Dec,peppers,1300,,
2014,29-Dec,chilli,200,,
2014,29-Dec,celery,250,,
2014,29-Dec,apple,150,,
2014,29-Dec,oranges,150,,
2014,29-Dec,thyme,60,,
2014,30-Dec,vanilla cheesecake,525,,
2014,30-Dec,treacle tart,425,,
2014,30-Dec,lemon tart,300,,
2014,30-Dec,honey,250,,
2014,30-Dec,coca cola,4000,,
2014,31-Dec,organic alpro soya milk,60000,Suma,
2014,31-Dec,vegan gouda style slices,1600,Suma,
2014,31-Dec,G/f veggie burgers,7200,Suma,
2014,31-Dec,raw coconut water,14000,Suma,
2014,31-Dec,marinated tofu pieces,24000,Suma,
2014,31-Dec,gnocchi w/ wild garlic,4800,Suma,
2014,31-Dec,gnocchi w/ pumpkin,14400,Suma,
2014,31-Dec,ravioli w/ vegetables,1200,Suma,
2014,31-Dec,beef style pieces,8100,Suma,
2014,31-Dec,sesame burgers,3420,Suma,
2014,31-Dec,alfafa and brocolli sprounts,4800,Suma,
2014,31-Dec,alfafa and fenugreek sprounts,2200,Suma,
2014,31-Dec,alfafa and radish sprounts,200,Suma,
2014,31-Dec,sunflower sprounts,1000,Suma,
2014,31-Dec,alfafa sprounts,1300,Suma,
2014,31-Dec,adzuki sprounts,400,Suma,
2014,31-Dec,china rose/ rambo radish sprounts,2300,Suma,
2014,31-Dec,organic brown eggs,38880,Suma,
2014,31-Dec,rachels peach yogurt,150,Suma,
2014,31-Dec,rachels cherry yogurt,2700,Suma,
2014,31-Dec,rachels vanilla yogurt,1350,Suma,
2014,31-Dec,rachels cherry yogurt,900,Suma,
2014,31-Dec,rachels vanilla yogurt,5850,Suma,
2014,31-Dec,rachels goosebery yogurt,4500,Suma,
2014,31-Dec,rachels rhubard yogurt,10800,Suma,
2014,31-Dec,rachels natural yogurt,24300,Suma,
2014,31-Dec,rachels raspberry yogurt,10800,Suma,
2014,31-Dec,rachels cherry yogurt,1350,Suma,
2014,31-Dec,rachels strawberry yogurt,2100,Suma,
2014,31-Dec,lemon and ginger drink,800,Suma,
2014,31-Dec,sojade strawberry yogurt,750,Suma,
2014,31-Dec,sojade mango yogurt,250,Suma,
2014,31-Dec,sojade cherry yogurt,125,Suma,
2014,31-Dec,sojade banana yogurt,16800,Suma,
2014,31-Dec,rachels greek yogurt,2700,Suma,
2014,31-Dec,yeo valley natural yogurt,29000,Suma,
2014,31-Dec,woodlands natural yogurt,10350,Suma,
2014,31-Dec,sojade apricot yogurt,10400,Suma,
2014,31-Dec,sojade blackcurrant yogurt,4800,Suma,
2014,31-Dec,sojade mango yogurt,3200,Suma,
2014,31-Dec,cottage cheese,9200,Suma,
2014,31-Dec,bread,3850,,
2014,31-Dec,cured bacon,500,,
2014,31-Dec,lettuce,800,,
2014,31-Dec,sliced peppers,200,,
2014,31-Dec,bread cakes,800,,
2014,31-Dec,sliced tomatoes,900,,
2014,31-Dec,sliced cucumber,950,,
2014,31-Dec,chicken mayo,650,,
2014,31-Dec,cream of tomato soup,6000,,
2014,31-Dec,tuna mayo,950,,
2014,31-Dec,honey and mustard mayo,2100,,
2014,31-Dec,mayonnaise,2050,,
2014,31-Dec,cured ham,200,,
2014,31-Dec,sliced chicken tikka,300,,
2014,31-Dec,bread,3400,,
2014,31-Dec,cabbage slaw,2500,,
2014,31-Dec,sausages,500,,
2015,02-Jan,Toblerone,400,,
2015,02-Jan,chocolates,309,,
2015,03-Jan,cranberry sauce,250,,
2015,03-Jan,horseradish,170,,
2015,03-Jan,xmas pudding,250,,
2015,03-Jan,icing sugar,500,,
2015,03-Jan,yeast,7,,
2015,03-Jan,mixed spice,33,,
2015,03-Jan,sage,13,,
2015,03-Jan,paprika,46,,
2015,03-Jan,caraway seed,38,,
2015,03-Jan,fennel seed,28,,
2015,03-Jan,herb and spice blend,15,,
2015,03-Jan,basil,5,,
2015,03-Jan,vanilla pods,2,,
2015,04-Jan,cupcakes,3250,,
2015,05-Jan,black olives,230,,
2015,05-Jan,pork hog hammer,1600,,
2015,05-Jan,mushrooms,60,,
2015,05-Jan,bread crumbs,30,,
2015,05-Jan,shrimp,30,,
2015,05-Jan,burger mince,10,,
2015,05-Jan,bread puffs,1700,,
2015,05-Jan,earl grey tea,250,,
2015,05-Jan,bread,1000,,
2015,06-Jan,mince meat burger,3000,,
2015,06-Jan,bread,7000,,
2015,07-Jan,mince pies,14700,Suma,
2015,07-Jan,xmas pudding,12600,Suma,
2015,07-Jan,organic corn chips w/ lemon,13500,Suma,
2015,07-Jan,alpro soya milk,12000,Suma,
2015,07-Jan,sojade cherry yogurt,7200,Suma,
2015,07-Jan,organic sultanas,12500,Suma,
2015,07-Jan,choc milk coco yogurt,3000,Suma,
2015,07-Jan,natural yogurt  ,6000,Suma,
2015,07-Jan,meat free meatballs,2100,Suma,
2015,07-Jan,xmas pudding,28800,Suma,
2015,07-Jan,happy monkey smoothies,12960,Suma,
2015,07-Jan,organic mince pies,4320,Suma,
2015,07-Jan,organic mince pies filling,5120,Suma,
2015,07-Jan,raw chocolate star,3200,Suma,
2015,07-Jan,strawberry yogurt,3000,Suma,
2015,07-Jan,tyrells veg crisps,1800,Suma,
2015,07-Jan,wholemeal flour,7500,Suma,
2015,07-Jan,organic xmas pudding,100,Suma,
2015,07-Jan,buckwheat flour,1000,Suma,
2015,07-Jan,rye flour,17000,Suma,
2015,07-Jan,plum pudding,13500,Suma,
2015,07-Jan,tinned tomato soup,7100,,
2015,07-Jan,veg soup,1900,,
2015,07-Jan,couscous,500,,
2015,07-Jan,yellow split peas,500,,
2015,07-Jan,broth mix,500,,
2015,07-Jan,tomato and mascarpone soup,350,,
2015,07-Jan,muesli,850,,
2015,07-Jan,porridge oats,500,,
2015,07-Jan,strawberry country crisp,500,,
2015,07-Jan,cornflakes,500,,
2015,07-Jan,shredded wheat,270,,
2015,07-Jan,special k,500,,
2015,07-Jan,all bran,750,,
2015,07-Jan,crunchy nut cornflakes,35,,
2015,07-Jan,quaker oats,338,,
2015,07-Jan,belvita,300,,
2015,07-Jan,weetabix,1200,,
2015,07-Jan,sugar puffs,450,,
2015,07-Jan,shreddies,500,,
2015,07-Jan,tea bags,2000,,
2015,07-Jan,black tea,500,,
2015,07-Jan,lemon and ginger tea,30,,
2015,07-Jan,kellogs,672,,
2015,07-Jan,malted wheaties,625,,
2015,07-Jan,tea bags,5325,,
2015,07-Jan,oats so simple,660,,
2015,07-Jan,branflakes,500,,
2015,07-Jan,ready oats,500,,
2015,07-Jan,sugar puffs,1250,,
2015,07-Jan,fruit and nut muesli,1000,,
2015,07-Jan,biscuits,200,,
2015,07-Jan,lentil dahl,150,,
2015,07-Jan,marble cake,400,,
2015,07-Jan,variety crisps,150,,
2015,07-Jan,tea biscuits,500,,
2015,07-Jan,mince pies,350,,
2015,07-Jan,caramelized biscuits,325,,
2015,07-Jan,bacon crisps,150,,
2015,07-Jan,macaroni pasta,500,,
2015,07-Jan,sultana pop tarts,178,,
2015,07-Jan,soup in a mug,66,,
2015,07-Jan,apple water,1000,,
2015,07-Jan,tomato cup a soup,96,,
2015,07-Jan,apricots in syrup,234,,
2015,07-Jan,sage and onion stuffing,85,,
2015,07-Jan,veg mug soup,72,,
2015,07-Jan,instant soup,42,,
2015,07-Jan,savoury rice,120,,
2015,07-Jan,chicken noodle soup,35,,
2015,07-Jan,spring veg soup,34,,
2015,07-Jan,couscous,100,,
2015,07-Jan,penne pasta,500,,
2015,07-Jan,oyster delight dessert,600,,
2015,07-Jan,g/f brown bread mix,375,,
2015,07-Jan,pasta mix w/ veg,500,,
2015,07-Jan,jelly mix,80,,
2015,07-Jan,profiterole mix,153,,
2015,07-Jan,g/f bread mix,375,,
2015,07-Jan,tinned chickpeas,400,,
2015,07-Jan,tomato pasta sauce,500,,
2015,07-Jan,tofu,349,,
2015,07-Jan,mango slices,425,,
2015,07-Jan,condensed milk,397,,
2015,07-Jan,tinned spaghetti,800,,
2015,07-Jan,apricot halves,773,,
2015,07-Jan,chunky chicken soup,300,,
2015,07-Jan,tuna chunks,160,,
2015,07-Jan,sandwiches cookies,150,,
2015,07-Jan,evaporated milk,170,,
2015,07-Jan,mandarin segments,624,,
2015,07-Jan,tomato and chilli pasta sauce,290,,
2015,07-Jan,instant noodles,85,,
2015,07-Jan,spanish mussels,110,,
2015,07-Jan,chopped tomatoes,400,,
2015,07-Jan,cup a soup,104,,
2015,07-Jan,penne pasta,500,,
2015,07-Jan,tea,150,,
2015,07-Jan,couscous,450,,
2015,07-Jan,baked beans,415,,
2015,07-Jan,tinned new potatoes,567,,
2015,07-Jan,passata w/ basil,500,,
2015,07-Jan,harrot beans,300,,
2015,07-Jan,bolognese sauce,500,,
2015,07-Jan,Blueberry jam,310,,
2015,07-Jan,sardines,120,,
2015,07-Jan,pear halves,695,,
2015,07-Jan,tinned chickpeas,800,,
2015,07-Jan,chicken curry mix,33,,
2015,07-Jan,plum tomatoes,400,,
2015,07-Jan,condensed chicken soup,295,,
2015,07-Jan,tinned mandarin,596,,
2015,07-Jan,carrot and coriander soup,400,,
2015,07-Jan,pineapple slices,439,,
2015,07-Jan,salsa dip,300,,
2015,07-Jan,hipper fillets,190,,
2015,07-Jan,green thai curry sauce,350,,
2015,07-Jan,new potatoes tinned,300,,
2015,07-Jan,beef and ale sauce,500,,
2015,07-Jan,mexican beef mix,37,,
2015,07-Jan,mince pies,1200,,
2015,07-Jan,chopped tomatoes,7200,,
2015,07-Jan,minestrone soup,5600,,
2015,07-Jan,veg soup,5000,,
2015,07-Jan,chicken soup,2800,,
2015,07-Jan,tomato soup,5600,,
2015,07-Jan,potato and leek,1200,,
2015,07-Jan,oxtail soup,800,,
2015,07-Jan,mushroom soup,1895,,
2015,07-Jan,chicken curry soup,400,,
2015,07-Jan,pea and ham soup,400,,
2015,07-Jan,3 bean red pepper soup,400,,
2015,07-Jan,cream of chicken soup,295,,
2015,07-Jan,instant soup,38,,
2015,07-Jan,oxo cubes,45,,
2015,07-Jan,chopped tomatoes,390,,
2015,07-Jan,passata,500,,
2015,07-Jan,leek and potato soup,124,,
2015,07-Jan,vegetable soup mix,300,,
2015,07-Jan,red grapefruit segments,284,,
2015,07-Jan,tomato and basil soup,400,,
2015,07-Jan,banana and cinnamon tea,80,,
2015,07-Jan,chicken cup a soup,50,,
2015,07-Jan,crackers,360,,
2015,07-Jan,chicken and leek bake,35,,
2015,07-Jan,stir fry sauce,600,,
2015,07-Jan,savoury rice,120,,
2015,07-Jan,minestrone soup,61,,
2015,07-Jan,couscous,100,,
2015,07-Jan,rice,240,,
2015,07-Jan,tomato soup,400,,
2015,07-Jan,black eyed beans,400,,
2015,07-Jan,tinned sweetcorn,340,,
2015,07-Jan,tinned chickpeas,800,,
2015,07-Jan,casserole mix,35,,
2015,07-Jan,tinned beans,410,,
2015,07-Jan,tuna,160,,
2015,07-Jan,tinned tomatoes,400,,
2015,07-Jan,tuna,370,,
2015,07-Jan,white kidney beans,400,,
2015,07-Jan,milk,19000,,
2015,07-Jan,mince pies,1200,,
2015,07-Jan,cheese biscuits,360,,
2015,07-Jan,penne pasta,1000,,
2015,07-Jan,chicken soup,88,,
2015,07-Jan,tea bags,300,,
2015,07-Jan,chilli sauce,440,,
2015,07-Jan,mushy peas,300,,
2015,07-Jan,scotch broth,2000,,
2015,07-Jan,blackberries in syrup,900,,
2015,07-Jan,veg and bean chilli,400,,
2015,07-Jan,veg soup,400,,
2015,07-Jan,chickpea,200,,
2015,07-Jan,porridge,180,,
2015,07-Jan,quacker oats,160,,
2015,07-Jan,roasted almond cake,1450,,
2015,07-Jan,roasted almond cake,1400,,
2015,07-Jan,black pepper,40,,
2015,08-Jan,chicken,8400,nandos,
2015,08-Jan,chicken,7800,nandos,
2015,08-Jan,barley and rice,3550,Susan BBQ,
2015,08-Jan,beef and ale sauce,2650,Tortilla,
2015,08-Jan,chicken,1400,Tortilla,
2015,08-Jan,black beans,1750,Tortilla,
2015,08-Jan,green chilli,450,Tortilla,
2015,08-Jan,spicy beef,450,Tortilla,
2015,08-Jan,rice,4750,Tortilla,
2015,09-Jan,crips,37800,Suma,
2015,09-Jan,nan bread,12000,Suma,
2015,09-Jan,banana crunch,55620,Suma,
2015,09-Jan,yeo valley lemon curd,8100,Suma,
2015,09-Jan,sojade blackcurrant yogurt,2800,Suma,
2015,09-Jan,sajade mango,2000,Suma,
2015,09-Jan,sojade natural,2000,Suma,
2015,09-Jan,sojade blueberry,2000,Suma,
2015,09-Jan,sojade cranberry,7600,Suma,
2015,09-Jan,sojade vanilla,800,Suma,
2015,09-Jan,provamel lime and lemon,500,Suma,
2015,09-Jan,yeo valley natural yogurt,3600,Suma,
2015,09-Jan,yeo valley raspberry,4950,Suma,
2015,09-Jan,bio vanilla yogurt,2000,Suma,
2015,09-Jan,chicken style pieces,450,Suma,
2015,09-Jan,vegan cheese,1600,Suma,
2015,09-Jan,gnocchi w/ wild garlic,1600,Suma,
2015,09-Jan,veggie hard cheese,1800,Suma,
2015,09-Jan,soft sheep milk cheese,600,Suma,
2015,09-Jan,organic cheese,162,Suma,
2015,09-Jan,mashed potato mix,2000,,
2015,09-Jan,tomatoes,60000,GT Produce,
2015,09-Jan,yellow pepper,25000,GT Produce,
2015,09-Jan,lettuce,75,amerikorean,
2015,10-Jan,Coriander rice,4650,Tortilla,
2015,10-Jan,jalapenos,450,Tortilla,
2015,10-Jan,chicken,90000,Tortilla,
2015,10-Jan,pork,500,Tortilla,
2015,10-Jan,shredded beef,650,Tortilla,
2015,10-Jan,black beans,1750,Tortilla,
2015,10-Jan,coriander,250,Tortilla,
2015,10-Jan,dill,100,Tortilla,
2015,10-Jan,little gem,75,Tortilla,
2015,10-Jan,rice,2200,Tortilla,
2015,10-Jan,spaghetti,1800,Tortilla,
2015,11-Jan,xmas cake,4000,,
2015,11-Jan,shortbread stars,1350,,
2015,11-Jan,custard creams,913,,
2015,11-Jan,pilau rice,250,,
2015,11-Jan,borbournes,312,,
2015,11-Jan,shortbread biscuits,424,,
2015,11-Jan,richtrees,222,,
2015,11-Jan,cup a soup,237,,
2015,11-Jan,syrup cake,396,,
2015,11-Jan,gingerbread man,72,,
2015,11-Jan,tea bags,131,,
2015,11-Jan,yorkshire biscuits,400,,
2015,11-Jan,organic hot chocolate,300,,
2015,11-Jan,cranberry sauce,500,,
2015,11-Jan,peppermint tea bags,100,,
2015,11-Jan,nettle tea,40,,
2015,11-Jan,tomato juice,1000,,
2015,11-Jan,dark chocolate,150,,
2015,11-Jan,assam tea,65,,
2015,11-Jan,peppers,2800,,
2015,11-Jan,pork,800,,
2015,11-Jan,beans,800,,
2015,11-Jan,salad,700,,
2015,11-Jan,chicken,58000,,
2015,11-Jan,rice,900,,
2015,12-Jan,cakes,2000,,
2015,12-Jan,peppers,1000,,
2015,12-Jan,beans,1500,,
2015,12-Jan,pork,1200,,
2015,12-Jan,ground nutmeg,600,,
2015,12-Jan,veggie gravy,520,,
2015,12-Jan,bourllon,1500,,
2015,12-Jan,salt,1000,,
2015,12-Jan,couscous,250,,
2015,12-Jan,crispbread,330,,
2015,12-Jan,oatcakes,250,,
2015,12-Jan,broth mix,500,,
2015,12-Jan,veg soup,400,,
2015,12-Jan,mushroom soup,400,,
2015,12-Jan,chicken chasseur,500,,
2015,12-Jan,fruit cocktail,415,,
2015,12-Jan,red onion chutney,340,,
2015,12-Jan,red label tea bags,500,,
2015,12-Jan,tea bags,500,,
2015,12-Jan,loose tea,250,,
2015,12-Jan,tea bags,500,,
2015,12-Jan,beans,200,,
2015,12-Jan,porridge oats,1000,,
2015,12-Jan,oatbran,800,,
2015,12-Jan,passata,500,,
2015,12-Jan,strawberry whip,38,,
2015,12-Jan,ginger biscuits,150,,
2015,12-Jan,noodles,100,,
2015,12-Jan,penne rigata,500,,
2015,12-Jan,plum conserve,454,,
2015,12-Jan,bran flakes,500,,
2015,12-Jan,mince pies,350,,
2015,12-Jan,balsamic vinegar,125,,
2015,12-Jan,evaporated milk,410,,
2015,12-Jan,fusili tricolour,500,,
2015,12-Jan,chicken bouillion cube,400,,
2015,12-Jan,savoury rice,120,,
2015,12-Jan,squeeze & stir tomato soup,280,,
2015,12-Jan,tuna,198,,
2015,12-Jan,pear halves,420,,
2015,12-Jan,chicken & sweetcorn soup,400,,
2015,12-Jan,pasta & sauc e,120,,
2015,12-Jan,instant custard,225,,
2015,12-Jan,mince pies,350,,
2015,12-Jan,lasagne sauce,470,,
2015,12-Jan,apricot halves,420,,
2015,12-Jan,pear halves,420,,
2015,12-Jan,bolognese mushroom sauce,500,,
2015,12-Jan,conchiglie,500,,
2015,12-Jan,crackers,150,,
2015,12-Jan,tuna flakes,340,,
2015,12-Jan,sweetcorn,652,,
2015,12-Jan,tomato soup,400,,
2015,12-Jan,penne pasta,500,,
2015,12-Jan,mashed potato mix,2000,,
2015,12-Jan,instant custard,450,,
2015,12-Jan,tea bags,125,,
2015,12-Jan,raspberry delight,700,,
2015,12-Jan,pure honey,340,,
2015,12-Jan,chicken soup,400,,
2015,12-Jan,irish stew,784,,
2015,12-Jan,pitted prunes,500,,
2015,12-Jan,tonic water,150,,
2015,12-Jan,peach slices,205,,
2015,12-Jan,soft prunes,200,,
2015,12-Jan,processed peas,600,,
2015,12-Jan,mushy peas,300,,
2015,12-Jan,tuna chunks,555,,
2015,12-Jan,pineapple pieces,850,,
2015,12-Jan,tomato soup,400,,
2015,12-Jan,creamed rice,425,,
2015,12-Jan,grapefruit segment,225,,
2015,12-Jan,chopped tomatoes,400,,
2015,12-Jan,minestrone soup,400,,
2015,12-Jan,baked beans,420,,
2015,12-Jan,veg soup,400,,
2015,12-Jan,carroway seeds,10,,
2015,12-Jan,rock candy,80,,
2015,12-Jan,oat cakes,150,,
2015,12-Jan,red pepper & roasted garlic,110,,
2015,12-Jan,sweet onion relish,110,,
2015,12-Jan,spaghetti,1900,,
2015,12-Jan,fusili  ,2800,,
2015,12-Jan,semolina,3000,,
2015,12-Jan,pg tips,2500,north Leeds food bank,
2015,12-Jan,tea bags,250,north Leeds food bank,
2015,12-Jan,meduim strength tea,3000,north Leeds food bank,
2015,12-Jan,tea bags,125,north Leeds food bank,
2015,12-Jan,turkish delight,500,north Leeds food bank,
2015,12-Jan,fusili,3000,north Leeds food bank,
2015,12-Jan,christmas cake,80,north Leeds food bank,
2015,12-Jan,penne pasta,3000,north Leeds food bank,
2015,12-Jan,coconut milk,400,north Leeds food bank,
2015,12-Jan,lemon squash,750,north Leeds food bank,
2015,12-Jan,paxo stuffing,130,north Leeds food bank,
2015,12-Jan,spaghetti,500,,
2015,12-Jan,BBQ chicken mix,19,,
2015,12-Jan,pasta  ,500,,
2015,12-Jan,tuna,80,,
2015,12-Jan,sunbites,25,,
2015,12-Jan,ready salted crisps,25,,
2015,12-Jan,crisps,500,,
2015,12-Jan,pasta n sauce,122,,
2015,12-Jan,tea bags,152,,
2015,12-Jan,instant custard,300,,
2015,12-Jan,christmas slices,215,,
2015,12-Jan,leaf spinach,380,,
2015,12-Jan,tonic water,900,,
2015,12-Jan,orange jelly,135,,
2015,12-Jan,strawberry jelly,270,,
2015,12-Jan,chopped tomatoes,400,,
2015,12-Jan,express porridge,250,,
2015,12-Jan,porridge & barley,200,,
2015,12-Jan,mini cheddars,25,,
2015,12-Jan,crisps,60,,
2015,12-Jan,nature valley bar,42,,
2015,12-Jan,assorted toffee,20,,
2015,12-Jan,belvita biscuits,25,,
2015,13-Jan,Cheese,1000,,
2015,13-Jan,cheese,1190,,
2015,13-Jan,rice,6000,,
2015,13-Jan,red leicester,200,,
2015,13-Jan,emmental,100,,
2015,13-Jan,red peppers,2851,GT Produce,
2015,13-Jan,cherry tomatoes,32000,GT Produce,
2015,13-Jan,Scottish swede,125000,GT Produce,
2015,13-Jan,sweet potato,30000,GT Produce,
2015,13-Jan,cinnamon powder,100,,
2015,13-Jan,marasal mix,100,,
2015,13-Jan,mackerel,400,,
2015,13-Jan,black bean sauce,195,,
2015,13-Jan,yorkshire pudding mix,142,,
2015,13-Jan,stirring sauce,190,,
2015,13-Jan,marasala curry sauce,1000,,
2015,13-Jan,stuffing mix,85,,
2015,13-Jan,pear halves,415,,
2015,13-Jan,dolmio sauce,340,,
2015,13-Jan,pasta bake,500,,
2015,13-Jan,cumin mix,100,,
2015,13-Jan,cupa soup,206,,
2015,13-Jan,tikka marsala,420,,
2015,13-Jan,pumpkin seed,100,,
2015,13-Jan,sunflower seed,100,,
2015,13-Jan,knorr veg soup,75,,
2015,13-Jan,noodles,225,,
2015,13-Jan,knorr soup,27,,
2015,13-Jan,super noodles,62,,
2015,13-Jan,pink salmon,213,,
2015,13-Jan,sage & onion stuffing,200,,
2015,13-Jan,bread sauce mix,70,,
2015,13-Jan,so juicy mixed herbs,30,,
2015,13-Jan,mint sauce,540,,
2015,13-Jan,tomato sauce,555,,
2015,13-Jan,stuffing mix,170,,
2015,13-Jan,italian herbs,23,,
2015,13-Jan,lemon curd,411,,
2015,13-Jan,pesto,190,,
2015,13-Jan,tartare sauce,165,,
2015,13-Jan,chicken meatballs,392,,
2015,13-Jan,express rice,500,,
2015,13-Jan,gravy granules,200,,
2015,13-Jan,pears in syrup,410,,
2015,13-Jan,pasta n sauce,110,,
2015,13-Jan,piri piri sauce,1000,,
2015,13-Jan,mexican herbs,40,,
2015,13-Jan,wholegrain mustard,210,,
2015,13-Jan,smash,280,,
2015,13-Jan,sardines,120,,
2015,13-Jan,custard  ,1000,,
2015,13-Jan,porridge,360,,
2015,13-Jan,fagita mix,30,,
2015,13-Jan,brecki,125,,
2015,13-Jan,mackerel,250,,
2015,13-Jan,rice,250,,
2015,13-Jan,fruit cocktail,1245,,
2015,13-Jan,pear halves,227,,
2015,13-Jan,pork,400,,
2015,13-Jan,sliced pineapple,2592,,
2015,13-Jan,herring fillets,200,,
2015,13-Jan,oranges in syrup,175,,
2015,13-Jan,smoked bacon soup,400,,
2015,13-Jan,meatballs,392,,
2015,13-Jan,apricot halves,227,,
2015,13-Jan,mandarin segments,298,,
2015,13-Jan,sardines,360,,
2015,13-Jan,chopped pork,340,,
2015,13-Jan,beef paste,75,,
2015,13-Jan,grapefruit in juice,539,,
2015,13-Jan,sliced pineapple,432,,
2015,13-Jan,rice pudding,2000,,
2015,13-Jan,turkey roll,200,,
2015,13-Jan,mandarin oranges,150,,
2015,13-Jan,rice pudding,624,,
2015,13-Jan,corn beef,200,,
2015,13-Jan,mackrel,125,,
2015,13-Jan,sardines,120,,
2015,13-Jan,sardine paste,75,,
2015,13-Jan,spaguetti hoops,205,,
2015,13-Jan,jelly,115,,
2015,13-Jan,fruit cocktail,681,,
2015,13-Jan,spaguetti hoops,800,,
2015,13-Jan,custard,390,,
2015,13-Jan,macaroni cheese,200,,
2015,13-Jan,grapefruit,284,,
2015,13-Jan,mandarin segments,600,,
2015,13-Jan,pineapple slices,227,,
2015,13-Jan,apricot halves,227,,
2015,13-Jan,tuna in brine,80,,
2015,13-Jan,tuna in spring water,185,,
2015,13-Jan,tuna in spring water,198,,
2015,13-Jan,tuna in brine,185,,
2015,13-Jan,aubergine,336,,
2015,13-Jan,brocolli,394,,
2015,13-Jan,parsnip,87,,
2015,13-Jan,sprounts,359,,
2015,13-Jan,courgette,213,,
2015,13-Jan,green cabbage,613,,
2015,13-Jan,chapattis,720,,
2015,13-Jan,pizza base,300,,
2015,13-Jan,ryvita,200,,
2015,13-Jan,ryvita,180,,
2015,13-Jan,sponge slice,2220,,
2015,13-Jan,bakewell tart,400,,
2015,13-Jan,fruit cake,400,,
2015,13-Jan,choc muffins,540,,
2015,13-Jan,carrot cake,280,,
2015,13-Jan,tomato and mushrooms,1140,,
2015,13-Jan,tomato and garlic,3875,,
2015,13-Jan,tomato and mushrooms,2900,,
2015,13-Jan,spicy tomato,3815,,
2015,13-Jan,bolognese sauce,8665,,
2015,13-Jan,tomato and chunky veg,2500,,
2015,13-Jan,tomato and chargrilled veg,700,,
2015,13-Jan,tomato and basil,1670,,
2015,13-Jan,tomato soup,25200,,
2015,13-Jan,chicken soup,12800,,
2015,13-Jan,big soup,5800,,
2015,13-Jan,veg soup,5200,,
2015,13-Jan,oxtail soup,1200,,
2015,13-Jan,minestrone soup,1200,,
2015,13-Jan,beef broth,3200,,
2015,13-Jan,mushroom soup,1095,,
2015,13-Jan,mango slices,425,,
2015,13-Jan,rhubarb,539,,
2015,13-Jan,mandarin,298,,
2015,13-Jan,fruit cocktail,420,,
2015,13-Jan,pineapple,667,,
2015,13-Jan,pasta sauce,940,,
2015,13-Jan,tomato in red wine sauce,1050,,
2015,13-Jan,meatballs sauce,500,,
2015,13-Jan,chicken tonight sauce,1000,,
2015,13-Jan,tomato lasagna sauce,500,,
2015,13-Jan,sweet and sour sauce,4750,,
2015,13-Jan,tomato and mascarpone pasta,4400,,
2015,13-Jan,pasta bake,445,,
2015,13-Jan,homepride cook in sauce,1500,,
2015,13-Jan,potato and leek soup,400,,
2015,13-Jan,baked beans,415,,
2015,13-Jan,dumplings,142,,
2015,13-Jan,pancake mix,155,,
2015,14-Jan,milk,1000,,
2015,14-Jan,mango pulp,850,,
2015,14-Jan,peri peri sauce,375,,
2015,14-Jan,grilled peppers,540,,
2015,14-Jan,cheesy beans,780,,
2015,14-Jan,scotch broth,415,,
2015,14-Jan,fruit cocktail,415,,
2015,14-Jan,christmas pudding,454,,
2015,14-Jan,soy sauce,150,,
2015,14-Jan,chickpeas,400,,
2015,14-Jan,rice pudding,425,,
2015,14-Jan,cock a leekie soup,415,,
